time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-12-22T09:24:42.819Z,38.2094,-117.7785,3.5,1.4,ml,14,123.53,0.144,0.1027,nn,nn00830353,2021-12-22T20:27:26.909Z,"35 km SE of Mina, Nevada",earthquake,,3.3,0.46,5,reviewed,nn,nn
2021-12-22T09:23:12.979Z,64.08,-22.0251,10,4.9,mb,,125,0.735,0.63,us,us6000geg2,2021-12-24T22:26:57.000Z,"2 km S of Álftanes, Iceland",earthquake,6,1.9,0.059,91,reviewed,us,us
2021-12-22T09:19:55.429Z,-4.6361,152.6352,54.34,5.4,mb,,56,0.645,0.96,us,us6000geg0,2021-12-23T09:23:24.929Z,"51 km SE of Kokopo, Papua New Guinea",earthquake,7.8,6.3,0.064,84,reviewed,us,us
2021-12-22T09:15:50.584Z,61.6851,-150.8564,60.2,1.3,ml,,,,0.38,ak,ak021gcwrrw2,2021-12-22T09:23:15.308Z,"24 km NW of Susitna, Alaska",earthquake,,1.6,,,automatic,ak,ak
2021-12-22T09:07:41.530Z,37.487,-118.842,4.46,0.64,md,8,128,0.1034,0.02,nc,nc73667576,2021-12-22T16:27:10.957Z,"16km WSW of Toms Place, CA",earthquake,0.96,2.96,0.242,8,reviewed,nc,nc
2021-12-22T08:57:00.843Z,38.1731,-117.7953,7.9,1,ml,13,149.42,0.118,0.1594,nn,nn00830352,2021-12-22T21:45:14.509Z,"36 km SE of Mina, Nevada",earthquake,,3,0.47,3,reviewed,nn,nn
2021-12-22T08:54:47.390Z,38.8353348,-122.8191681,1.62,0.85,md,14,66,0.01315,0.02,nc,nc73667571,2021-12-22T09:07:10.339Z,"8km NW of The Geysers, CA",earthquake,0.24,0.68,,1,automatic,nc,nc
2021-12-22T08:54:40.810Z,36.025,-117.8463333,2.8,0.02,ml,12,111,0.03966,0.09,ci,ci39893279,2021-12-22T16:33:27.773Z,"9km ESE of Coso Junction, CA",earthquake,0.15,0.54,0.119,5,reviewed,ci,ci
2021-12-22T08:51:21.650Z,33.4996667,-116.7771667,3.95,0.56,ml,23,36,0.02315,0.15,ci,ci39893271,2021-12-22T14:48:12.994Z,"10km NE of Aguanga, CA",earthquake,0.23,0.48,0.102,18,reviewed,ci,ci
2021-12-22T08:47:53.645Z,60.4933,-151.2724,50.3,1.3,ml,,,,0.38,ak,ak021gcwd7fo,2021-12-22T08:51:41.688Z,"6 km S of Kenai, Alaska",earthquake,,1.2,,,automatic,ak,ak
2021-12-22T08:45:40.750Z,38.8496666,-122.817337,1.35,0.37,md,8,93,0.006848,0.04,nc,nc73667561,2021-12-22T08:58:12.741Z,"9km WNW of Cobb, CA",earthquake,0.41,1.19,,1,automatic,nc,nc
2021-12-22T08:42:53.606Z,58.6422,-153.298,66.3,1.6,ml,,,,0.35,ak,ak021gcwc4uo,2021-12-22T08:50:01.372Z,"68 km NNW of Aleneva, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-12-22T08:41:05.630Z,40.4303333,-124.1945,25.02,1.64,md,17,80,0.05781,0.1,nc,nc73667556,2021-12-23T01:49:11.632Z,"11km SW of Rio Dell, CA",earthquake,0.39,0.58,0.041,7,reviewed,nc,nc
2021-12-22T08:35:10.150Z,34.0281667,-117.565,9.97,1.29,ml,64,35,0.02367,0.15,ci,ci39893263,2021-12-22T17:34:00.150Z,"6km NW of Mira Loma, CA",earthquake,0.15,0.27,0.133,41,reviewed,ci,ci
2021-12-22T08:20:17.570Z,19.2398338317871,-155.388336181641,31.9400005340576,2.13000011,md,41,141,,0.119999997,hv,hv72842802,2021-12-22T08:23:31.880Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.55,0.870000005,0.689999998,29,automatic,hv,hv
2021-12-22T08:11:16.244Z,56.1981,-156.4412,51.2,2.5,ml,,,,0.55,ak,ak021gcw5ert,2021-12-22T08:17:07.710Z,"122 km E of Chignik, Alaska",earthquake,,5.1,,,automatic,ak,ak
2021-12-22T08:09:30.182Z,62.6476,-152.1192,123.7,1.7,ml,,,,0.15,ak,ak021gcw50ey,2021-12-22T08:12:46.993Z,"71 km WNW of Petersville, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-12-22T08:06:01.518Z,59.6822,-149.6536,10.9,2,ml,,,,0.74,ak,ak021gcw4b1z,2021-12-22T08:09:36.474Z,"45 km SSW of Lowell Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-12-22T07:58:36.880Z,19.2063331604004,-155.435836791992,32.7200012207031,2.27,ml,42,133,,0.100000001,hv,hv72842792,2021-12-22T08:04:10.580Z,"4 km E of Pāhala, Hawaii",earthquake,0.51,0.839999974,4.5,4,automatic,hv,hv
2021-12-22T07:58:33.630Z,19.271333694458,-155.47216796875,24.0499992370605,1.77,ml,25,122,,0.319999993,hv,hv72842787,2021-12-22T08:04:04.580Z,"7 km N of Pāhala, Hawaii",earthquake,0.85,1.78999996,3.9,5,automatic,hv,hv
2021-12-22T07:56:22.540Z,43.2146667,-111.3868333,5.15,1.88,ml,18,126,0.417,0.3,mb,mb80534229,2021-12-22T15:27:00.940Z,"22 km SSW of Irwin, Idaho",earthquake,0.65,2.3,0.258,16,reviewed,mb,mb
2021-12-22T07:53:12.234Z,40.7401,-116.0018,5.1,2.6,ml,10,133.6,0.316,0.132,nn,nn00830389,2021-12-23T02:37:32.755Z,"9 km ENE of Carlin, Nevada",earthquake,,7.4,0.19,7,reviewed,nn,nn
2021-12-22T07:47:58.770Z,19.212833404541,-155.428329467773,32.939998626709,2.00999999,md,38,135,,0.100000001,hv,hv72842782,2021-12-22T07:51:04.550Z,"5 km ENE of Pāhala, Hawaii",earthquake,0.59,0.670000017,1.49000001,8,automatic,hv,hv
2021-12-22T07:45:06.470Z,38.3745,-112.769,3.73,1.16,ml,9,167,0.08027,0.09,uu,uu60472882,2021-12-22T16:34:10.000Z,"15 km NW of Beaver, Utah",earthquake,0.4,2.13,0.092,2,reviewed,uu,uu
2021-12-22T07:42:36.390Z,38.8263321,-122.8304977,2.11,0.85,md,16,57,0.00478,0.02,nc,nc73667551,2021-12-22T07:53:11.594Z,"8km NW of The Geysers, CA",earthquake,0.28,0.47,,2,automatic,nc,nc
2021-12-22T07:39:34.457Z,59.6996,-152.3984,66.6,2,ml,,,,0.48,ak,ak021gcvq0ma,2021-12-22T07:44:23.867Z,"33 km WSW of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-12-22T07:22:46.920Z,33.95130539,-97.27681732,0.8399627805,2.91,ml,57,77.48415756,0.09031722695,0.884745384,ok,ok2021yzef,2021-12-22T14:48:35.429Z,"14 km W of Marietta, Oklahoma",earthquake,2.458894434,1.749254861,,43,automatic,ok,ok
2021-12-22T07:17:22.290Z,37.5106667,-118.8128333,4.94,0.75,md,10,128,0.08027,0.02,nc,nc73667536,2021-12-22T17:36:10.421Z,"13km WSW of Toms Place, CA",earthquake,0.51,1.5,0.151,9,reviewed,nc,nc
2021-12-22T07:15:54.320Z,38.8143349,-122.8323364,2.41,0.36,md,8,109,0.005991,0.01,nc,nc73667531,2021-12-22T07:27:11.787Z,"8km WNW of The Geysers, CA",earthquake,0.65,1.51,,1,automatic,nc,nc
2021-12-22T07:12:46.940Z,38.7578316,-122.7333298,0.64,0.87,md,11,144,0.007612,0.03,nc,nc73667526,2021-12-22T07:23:11.340Z,"3km SE of The Geysers, CA",earthquake,0.38,0.36,0.25,4,automatic,nc,nc
2021-12-22T07:07:01.761Z,26.2732,127.202,108.59,4.8,mb,,93,1.11,1.26,us,us6000gefe,2021-12-22T07:25:12.040Z,"48 km W of Naha, Japan",earthquake,6.9,11.3,0.184,9,reviewed,us,us
2021-12-22T07:01:12.840Z,19.1783332824707,-155.474334716797,32.2299995422363,2.05999994,md,39,93,,0.129999995,hv,hv72842767,2021-12-22T07:04:34.240Z,"2 km S of Pāhala, Hawaii",earthquake,0.52,0.850000024,1.02999997,8,automatic,hv,hv
2021-12-22T06:59:05.490Z,32.8616667,-115.9906667,8.97,0.93,ml,33,43,0.03092,0.24,ci,ci39893255,2021-12-22T17:16:47.378Z,"14km N of Ocotillo, CA",earthquake,0.27,0.59,0.116,13,reviewed,ci,ci
2021-12-22T06:53:25.940Z,45.929,-111.5765,3.52,0.76,ml,6,278,0.229,0.08,mb,mb80534249,2021-12-22T15:49:31.240Z,"4 km NNW of Three Forks, Montana",earthquake,2.08,5.56,0.165,3,reviewed,mb,mb
2021-12-22T06:52:29.310Z,44.3435,-115.204,9.71,2.1,ml,10,83,0.936,0.3,mb,mb80534224,2021-12-22T15:50:33.230Z,"25 km WNW of Stanley, Idaho",earthquake,0.82,1.78,0.168,8,reviewed,mb,mb
2021-12-22T06:51:56.340Z,40.4185,-124.2981667,27.44,1.81,md,16,160,0.06442,0.1,nc,nc73667521,2021-12-23T00:29:13.378Z,"10km N of Petrolia, CA",earthquake,0.95,0.94,0.088,8,reviewed,nc,nc
2021-12-22T06:49:02.025Z,40.7354,-116.0058,3.4,1.7,ml,7,163.35,0.316,0.1264,nn,nn00830379,2021-12-22T23:36:35.391Z,"8 km ENE of Carlin, Nevada",earthquake,,35.2,0.25,5,reviewed,nn,nn
2021-12-22T06:42:00.266Z,39.3607,-120.1741,10.2,-0.3,ml,3,216.97,0.114,0.0662,nn,nn00830388,2021-12-23T02:37:24.947Z,"3 km NNE of Truckee, California",earthquake,,5.6,0,1,reviewed,nn,nn
2021-12-22T06:36:22.923Z,40.7789,-115.9953,14.8,1.3,ml,4,156.76,0.3,0.1484,nn,nn00830387,2021-12-22T23:55:09.900Z,"11 km NE of Carlin, Nevada",earthquake,,13.7,0,1,reviewed,nn,nn
2021-12-22T06:33:17.950Z,37.8236656,-122.007164,7,1.71,md,12,73,0.03695,0.04,nc,nc73667511,2021-12-22T09:16:54.378Z,"1km WNW of Danville, CA",earthquake,0.34,0.55,0.12,11,automatic,nc,nc
2021-12-22T06:32:25.400Z,19.1674995422363,-155.481002807617,35.439998626709,2.18000007,md,38,96,,0.140000001,hv,hv72842757,2021-12-22T06:35:30.800Z,"3 km S of Pāhala, Hawaii",earthquake,0.52,0.899999976,1.86000001,10,automatic,hv,hv
2021-12-22T06:31:24.650Z,40.3643333,-124.2525,23.8,1.8,md,20,120,0.0488,0.08,nc,nc73667506,2021-12-23T19:08:10.270Z,"5km NNE of Petrolia, CA",earthquake,0.55,0.35,0.154,9,reviewed,nc,nc
2021-12-22T06:30:23.534Z,61.4036,-147.2488,13.8,2.6,ml,,,,0.81,ak,ak021gcv2mph,2021-12-22T14:57:31.040Z,"49 km SSE of Glacier View, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-22T06:20:48.490Z,32.7843333,-86.7655,0.01,3.1,md,9,92,0.3212,0.38,se,se60140943,2021-12-26T16:45:56.256Z,"10 km E of Maplesville, Alabama",earthquake,1.53,0.16,0.142,13,reviewed,se,se
2021-12-22T06:19:26.890Z,38.7985001,-122.7701645,1.96,1.08,md,19,75,0.008439,0.06,nc,nc73667501,2021-12-22T06:30:11.041Z,"3km NNW of The Geysers, CA",earthquake,0.26,0.44,0.13,4,automatic,nc,nc
2021-12-22T06:16:01.970Z,34.0145,-116.9613333,21.98,0.75,ml,28,58,0.03863,0.11,ci,ci39893247,2021-12-22T16:57:51.568Z,"8km ESE of Yucaipa, CA",earthquake,0.18,0.45,0.107,15,reviewed,ci,ci
2021-12-22T06:08:55.228Z,38.7687,-119.2247,9.2,1.1,ml,13,95.38,0.217,0.1121,nn,nn00830349,2021-12-22T21:20:22.357Z,"9 km ESE of Smith, Nevada",earthquake,,4,0.23,6,reviewed,nn,nn
2021-12-22T06:06:13.065Z,64.8606,-147.5482,33.3,0.9,ml,,,,0.79,ak,ak021gcuxgo6,2021-12-22T06:10:23.545Z,"6 km N of Badger, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-12-22T06:03:11.648Z,60.7331,-150.7178,57,1.1,ml,,,,0.34,ak,ak021gcuwth8,2021-12-22T06:06:43.074Z,"21 km S of Point Possession, Alaska",earthquake,,1.7,,,automatic,ak,ak
2021-12-22T05:51:51.524Z,-57.8143,-25.2929,35,5.9,mww,,27,7.197,0.92,us,us6000geea,2021-12-23T05:55:49.050Z,"South Sandwich Islands region",earthquake,9.2,1.8,0.061,26,reviewed,us,us
2021-12-22T05:46:14.200Z,33.6816667,-116.7515,14.96,0.86,ml,36,46,0.04283,0.16,ci,ci39893231,2021-12-22T15:07:39.602Z,"7km SSW of Idyllwild, CA",earthquake,0.23,0.35,0.199,29,reviewed,ci,ci
2021-12-22T05:43:10.190Z,17.9795,-66.8385,17,2.04,md,11,174,0.0409,0.08,pr,pr2021356003,2021-12-22T06:00:53.994Z,"2 km SW of Indios, Puerto Rico",earthquake,0.37,0.57,0.15,7,reviewed,pr,pr
2021-12-22T05:40:56.630Z,33.4128333,-116.4275,14.86,0.63,ml,29,70,0.1103,0.17,ci,ci39893223,2021-12-22T16:28:17.635Z,"18km NNW of Borrego Springs, CA",earthquake,0.25,0.46,0.141,13,reviewed,ci,ci
2021-12-22T05:36:01.150Z,36.8501663,-121.4014969,9.09,1.88,md,30,80,,0.14,nc,nc73667491,2021-12-22T07:23:47.583Z,"0km NW of Hollister, CA",earthquake,0.39,0.69,0.26,27,automatic,nc,nc
2021-12-22T05:31:29.850Z,58.4333333333333,-154.8675,3.25,-0.53,ml,7,155,,0.15,av,av91448951,2021-12-22T05:45:52.650Z,"99 km NNW of Karluk, Alaska",earthquake,0.57,1.81,0.14642400758187,7,reviewed,av,av
2021-12-22T05:30:59.060Z,19.2425003051758,-155.402328491211,33.560001373291,2.12,ml,42,134,,0.109999999,hv,hv72842707,2021-12-22T05:36:30.910Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.5,0.779999971,3.33,7,automatic,hv,hv
2021-12-22T05:26:38.070Z,36.7446671,-121.3546677,7.29,1.39,md,9,155,,0.27,nc,nc73667486,2021-12-22T05:41:12.950Z,"6km SSW of Tres Pinos, CA",earthquake,1.74,2.97,0.13,7,automatic,nc,nc
2021-12-22T05:24:47.850Z,34.792,-118.9306667,15.27,1.18,ml,32,60,0.03599,0.16,ci,ci39893215,2021-12-22T16:20:34.580Z,"4km SSE of Frazier Park, CA",earthquake,0.28,0.35,0.19,15,reviewed,ci,ci
2021-12-22T05:23:57.609Z,38.1807,-117.794,6.1,1.1,ml,13,151.32,0.124,0.1401,nn,nn00830348,2021-12-22T21:35:56.157Z,"36 km SE of Mina, Nevada",earthquake,,4.4,0.52,3,reviewed,nn,nn
2021-12-22T05:22:43.640Z,19.2229995727539,-155.395004272461,30.3999996185303,1.92999995,md,37,149,,0.119999997,hv,hv72842697,2021-12-22T05:25:53.370Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.51,0.74000001,0.550000012,21,automatic,hv,hv
2021-12-22T05:07:40.550Z,39.4228333,-110.3053333,-1.92,1.8,md,9,197,0.01536,0.15,uu,uu60472872,2021-12-22T16:24:22.520Z,"15 km SSE of Sunnyside, Utah",earthquake,1.12,1.11,0.133,8,reviewed,uu,uu
2021-12-22T04:58:09.520Z,46.8391666666667,-121.758666666667,0.67,0.62,ml,15,62,0.01798,0.1,uw,uw61807581,2021-12-22T19:15:03.940Z,"22 km ENE of Ashford, Washington",earthquake,0.25,0.47,0.330516412602555,7,reviewed,uw,uw
2021-12-22T04:55:11.549Z,-5.5324,151.5864,35,4.9,mb,,96,1.451,0.53,us,us6000gee1,2021-12-23T01:00:07.040Z,"151 km SSW of Kokopo, Papua New Guinea",earthquake,9.3,2,0.071,62,reviewed,us,us
2021-12-22T04:48:37.680Z,51.8613333333333,-177.934333333333,6.6,0.86,ml,4,161,,0.03,av,av91448946,2021-12-22T05:52:03.140Z,"89 km W of Adak, Alaska",earthquake,0.38,0.87,0.344349488848054,4,reviewed,av,av
2021-12-22T04:39:41.730Z,35.9716682,-120.5288315,6.61,1.69,md,21,57,0.03064,0.06,nc,nc73667476,2021-12-22T06:27:11.019Z,"12km NW of Parkfield, CA",earthquake,0.31,0.44,0.18,11,automatic,nc,nc
2021-12-22T04:34:18.229Z,40.7213,-116.0196,0,0.8,ml,4,165.3,0.322,0.1385,nn,nn00830386,2021-12-22T23:48:57.812Z,"7 km E of Carlin, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2021-12-22T04:29:18.597Z,62.7751,-149.5357,54.9,2.2,ml,,,,0.79,ak,ak021gctvjey,2021-12-22T04:36:13.981Z,"46 km NE of Chase, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-12-22T04:03:18.200Z,35.6406667,-117.4551667,7.09,1.11,ml,18,116,0.05435,0.15,ci,ci39893167,2021-12-22T15:07:45.032Z,"15km SSW of Searles Valley, CA",earthquake,0.37,0.63,0.279,14,reviewed,ci,ci
2021-12-22T03:51:29.381Z,-30.0288,-71.6574,25.63,4.6,mb,,174,0.379,0.55,us,us6000gedu,2021-12-23T00:38:05.040Z,"31 km WSW of Coquimbo, Chile",earthquake,4.3,8.6,0.206,7,reviewed,us,us
2021-12-22T03:51:03.070Z,18.2528,-67.3195,10,3.26,md,16,174,0.1783,0.2,pr,pr2021356002,2021-12-22T04:28:11.278Z,"Mona Passage",earthquake,0.56,0.9,0.12,11,reviewed,pr,pr
2021-12-22T03:44:05.740Z,41.9521667,-112.5775,1.51,0.61,md,8,151,0.19,0.14,uu,uu60472867,2021-12-22T16:22:47.630Z,"11 km E of Snowville, Utah",earthquake,0.56,31.61,0.192,4,reviewed,uu,uu
2021-12-22T03:26:24.290Z,47.5725,-114.012,19.59,0.02,md,5,217,0.064,0.05,mb,mb80534254,2021-12-22T16:44:25.980Z,"8 km NE of Ronan, Montana",earthquake,0.68,0.95,0.07,2,reviewed,mb,mb
2021-12-22T03:25:05.320Z,46.8368333333333,-121.990666666667,3.14,0.28,mh,10,233,0.02911,0.1,uw,uw61807571,2021-12-22T19:23:57.330Z,"9 km NNE of Ashford, Washington",earthquake,0.44,0.55,,0,reviewed,uw,uw
2021-12-22T03:18:52.490Z,35.7173347,-121.3698349,15.55,1.7,md,12,226,0.1794,0.33,nc,nc73667471,2021-12-22T04:44:10.875Z,"18km WNW of San Simeon, CA",earthquake,2.44,2.15,0.23,5,automatic,nc,nc
2021-12-22T03:15:37.568Z,59.8259,-151.5953,39,2.3,ml,,,,0.75,ak,ak021gct756j,2021-12-22T23:37:31.040Z,"1 km NNE of Nikolaevsk, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-12-22T03:13:18.400Z,54.1013333333333,-166.029833333333,16.07,1.08,ml,7,102,,0.3,av,av91448911,2021-12-22T06:32:03.040Z,"16 km WSW of Akutan, Alaska",earthquake,1.22,1.2,0.532103540094712,7,reviewed,av,av
2021-12-22T02:51:36.420Z,38.3972,-118.8915,5.5,1.4,ml,20,137.54,0.337,0.1049,nn,nn00830346,2021-12-22T17:40:58.931Z,"27 km WSW of Hawthorne, Nevada",earthquake,,3,0.25,9,reviewed,nn,nn
2021-12-22T02:41:44.400Z,35.9038333,-117.7496667,6.47,0.85,ml,14,62,0.07152,0.12,ci,ci39893135,2021-12-22T15:08:21.148Z,"15km ESE of Little Lake, CA",earthquake,0.26,0.73,0.223,15,reviewed,ci,ci
2021-12-22T02:39:12.271Z,61.492,-146.4306,19.8,2.2,ml,,,,0.82,ak,ak021gcsqsve,2021-12-22T02:43:52.026Z,"40 km N of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-12-22T02:38:36.400Z,17.9478,-67.1038,11,2.59,md,14,240,0.0589,0.12,pr,pr2021356001,2021-12-22T02:57:33.139Z,"6 km WSW of La Parguera, Puerto Rico",earthquake,0.61,0.25,0.09,8,reviewed,pr,pr
2021-12-22T02:33:21.980Z,35.9075,-117.7516667,6.79,1.23,ml,18,56,0.06796,0.13,ci,ci39893127,2021-12-22T15:09:27.340Z,"14km ESE of Little Lake, CA",earthquake,0.26,0.55,0.147,17,reviewed,ci,ci
2021-12-22T02:31:31.302Z,56.2182,-149.7802,21.43,2.8,ml,,253,2.193,0.51,us,us6000geme,2021-12-24T03:00:29.040Z,"217 km SE of Chiniak, Alaska",earthquake,3.1,11.9,0.057,40,reviewed,us,us
2021-12-22T02:29:55.510Z,38.8348351,-122.8036652,1.71,0.85,md,8,90,0.011,0.01,nc,nc73667466,2021-12-22T02:42:11.231Z,"7km WNW of Cobb, CA",earthquake,0.42,1.23,,1,automatic,nc,nc
2021-12-22T02:25:49.630Z,34.0045,-116.0775,10.74,1.17,ml,32,63,0.06599,0.15,ci,ci39893119,2021-12-22T16:11:59.992Z,"15km S of Twentynine Palms, CA",earthquake,0.22,0.34,0.148,16,reviewed,ci,ci
2021-12-22T02:21:49.164Z,48.9055,-123.3488,23.99,2.3,ml,,100,0.264,0.77,us,us6000geda,2021-12-24T15:04:54.471Z,"Washington-British Columbia border region",earthquake,3.1,9,0.06,36,reviewed,us,us
2021-12-22T02:20:40.852Z,-5.5908,153.9391,43.49,4.7,mb,,69,2.25,1.1,us,us6000gedb,2021-12-22T09:37:19.216Z,"189 km WNW of Panguna, Papua New Guinea",earthquake,9.4,7.8,0.09,37,reviewed,us,us
2021-12-22T02:18:54.078Z,63.5207,-151.1042,2.4,1.9,ml,,,,0.61,ak,ak021gcsme2q,2021-12-22T02:23:49.601Z,"30 km E of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-22T02:12:52.210Z,14.9784,-92.5582,96.05,4.6,mb,,139,1.358,0.85,us,us6000ged2,2021-12-22T02:52:45.139Z,"6 km NW of Aquiles Serdán, Mexico",earthquake,7.9,7.7,0.038,207,reviewed,us,us
2021-12-22T02:09:06.129Z,-23.5632,-66.775,241.31,4.1,mb,,74,1.427,0.57,us,us6000ged0,2021-12-22T02:42:13.040Z,"86 km NNW of San Antonio de los Cobres, Argentina",earthquake,8.4,12.9,0.214,6,reviewed,us,us
2021-12-22T02:08:04.190Z,19.2143333333333,-155.399333333333,32.46,1.57,md,32,167,,0.09,hv,hv72842632,2021-12-22T03:30:01.510Z,"8 km E of Pāhala, Hawaii",earthquake,0.49,0.61,0.150872261161676,10,reviewed,hv,hv
2021-12-22T02:00:36.329Z,62.8211,-150.5292,93.5,1.2,ml,,,,0.26,ak,ak021gcsihtc,2021-12-22T02:03:27.346Z,"Central Alaska",earthquake,,1.2,,,automatic,ak,ak
2021-12-22T02:00:24.100Z,44.7985,-111.488,11.06,1.51,ml,31,59,0.052,0.19,mb,mb80534214,2021-12-22T14:59:25.920Z,"23 km W of Hebgen Lake Estates, Montana",earthquake,0.4,0.54,0.181,12,reviewed,mb,mb
2021-12-22T01:56:14.440Z,35.7731667,-117.561,6.32,0.48,ml,18,84,0.05182,0.13,ci,ci39893095,2021-12-22T15:59:39.490Z,"14km W of Searles Valley, CA",earthquake,0.28,0.49,0.127,6,reviewed,ci,ci
2021-12-22T01:54:00.730Z,33.191,-115.5923333,1.99,1.62,ml,9,97,0.02375,0.17,ci,ci39893103,2021-12-22T16:03:55.581Z,"9km SW of Niland, CA",earthquake,0.59,0.8,0.09,2,reviewed,ci,ci
2021-12-22T01:53:46.340Z,33.1888333,-115.5986667,2.58,1.07,ml,7,97,0.01819,0.19,ci,ci37374364,2021-12-22T16:11:40.987Z,"9km SW of Niland, CA",earthquake,0.63,0.51,0.13,3,reviewed,ci,ci
2021-12-22T01:51:13.666Z,64.4841,-151.7663,0,1.6,ml,,,,0.47,ak,ak021gcs7xz4,2021-12-22T02:03:27.210Z,"72 km NNE of Lake Minchumina, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-12-22T01:50:56.640Z,34.077,-117.2918333,14.8,1.12,ml,51,93,0.1077,0.15,ci,ci39893087,2021-12-22T15:54:27.070Z,"2km E of Colton, CA",earthquake,0.18,0.35,0.137,25,reviewed,ci,ci
2021-12-22T01:50:44.585Z,-8.3706,105.55,10,4.6,mb,,124,2.07,0.76,us,us6000gecy,2021-12-22T02:14:34.040Z,"188 km SW of Pelabuhanratu, Indonesia",earthquake,6.7,1.9,0.097,32,reviewed,us,us
2021-12-22T01:50:30.243Z,54.6397,-159.7294,19.45,3.7,mb,,195,0.208,0.59,us,us6000gecx,2021-12-22T09:15:54.182Z,"91 km SSE of Sand Point, Alaska",earthquake,4.9,8.9,0.225,5,reviewed,us,us
2021-12-22T01:43:42.340Z,19.1531658172607,-155.462661743164,32.0200004577637,2.06999993,md,34,165,,0.150000006,hv,hv72842617,2021-12-22T01:46:53.330Z,"5 km SSE of Pāhala, Hawaii",earthquake,0.63,0.920000017,1.00999999,7,automatic,hv,hv
2021-12-22T01:43:14.170Z,51.4398333333333,-177.594166666667,15.37,1.95,ml,6,287,,0.06,av,av91448856,2021-12-22T06:07:36.490Z,"82 km SW of Adak, Alaska",earthquake,0.72,9.19,0.236096069719471,6,reviewed,av,av
2021-12-22T01:35:22.930Z,19.1651666666667,-155.472833333333,31.48,2.99,ml,49,90,,0.12,hv,hv72842612,2021-12-22T03:05:55.810Z,"4 km S of Pāhala, Hawaii",earthquake,0.38,0.54,0.231327585576135,30,reviewed,hv,hv
2021-12-22T01:32:45.459Z,64.4993,-151.7841,0,1.6,ml,,,,1.14,ak,ak021gcs3xtm,2021-12-22T01:39:04.388Z,"73 km NNE of Lake Minchumina, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-22T01:27:19.510Z,19.1736660003662,-155.488830566406,31.6900005340576,1.74000001,md,23,210,,0.180000007,hv,hv72842607,2021-12-22T01:30:25.250Z,"3 km SSW of Pāhala, Hawaii",earthquake,1.03,0.850000024,1.79999995,4,automatic,hv,hv
2021-12-22T01:24:45.700Z,38.7910004,-122.7624969,2.02,0.45,md,11,64,0.009854,0.02,nc,nc73667446,2021-12-22T01:35:11.686Z,"2km NNW of The Geysers, CA",earthquake,0.31,0.6,0.4,2,automatic,nc,nc
2021-12-22T01:19:19.842Z,60.0239,-152.3262,73.7,1.3,ml,,,,0.58,ak,ak021gcs13j9,2021-12-22T01:29:33.028Z,"34 km WNW of Happy Valley, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-12-22T01:18:45.970Z,19.3511657714844,-155.11149597168,2.01999998092651,2.43,ml,13,198,,0.310000002,hv,hv72842602,2021-12-22T01:24:20.500Z,"12 km SSE of Fern Forest, Hawaii",earthquake,1.58,1.21000004,2.75,8,automatic,hv,hv
2021-12-22T01:18:43.580Z,19.3341666666667,-155.1225,6.4,2.55,ml,40,131,,0.12,hv,hv72842597,2021-12-22T03:50:50.310Z,"14 km S of Fern Forest, Hawaii",earthquake,0.35,0.42,0.151407166540784,24,reviewed,hv,hv
2021-12-22T01:17:23.600Z,33.3768333,-116.876,6.35,0.8,ml,38,37,0.02572,0.18,ci,ci39893071,2021-12-22T15:40:14.207Z,"3km NNW of Palomar Observatory, CA",earthquake,0.2,0.41,0.095,15,reviewed,ci,ci
2021-12-22T01:14:53.980Z,38.7676659,-122.7351685,9.9,0.89,md,8,210,0.0156,0.15,nc,nc73667441,2021-12-22T01:25:10.617Z,"2km ESE of The Geysers, CA",earthquake,3.55,11.46,,1,automatic,nc,nc
2021-12-22T01:07:47.160Z,38.7921677,-122.783165,1.55,0.96,md,14,98,0.01602,0.03,nc,nc73667436,2021-12-22T01:18:11.567Z,"3km NW of The Geysers, CA",earthquake,0.24,0.56,0.08,3,automatic,nc,nc
2021-12-22T01:06:48.640Z,59.3221,-153.6954,124.7,1.6,ml,,,,0.32,ak,ak021gcrydgg,2021-12-22T01:10:00.687Z,"52 km ESE of Pope-Vannoy Landing, Alaska",earthquake,,1.4,,,automatic,ak,ak
